plt96,col96,row96,plt384,col384,row384,plt1536,col1536,row1536,gene,eck,jw,comment,flag,flag.comment
12,7,D,4,14,7,1,28,14,ydhA,ECK1635,JW1631,4_3,"",""
12,7,E,4,14,9,1,28,18,ydhK,ECK1641,JW1637,4_3,"",""
12,7,F,4,14,11,1,28,22,empty,empty,JW1640,1_1,"",""
12,7,G,4,14,13,1,28,26,ydhR,ECK1663,JW1657,4_3,"",""
12,7,H,4,14,15,1,28,30,ydhS,ECK1664,JW1658,4_3,"",""
12,8,A,4,16,1,1,32,2,ydhT,ECK1665,JW1659,4_3,"",""
12,8,B,4,16,3,1,32,6,ydhW,ECK1668,JW1662,4_3,"",""
12,8,C,4,16,5,1,32,10,ydiH,ECK1682,JW1675,4_3,"",""
12,8,D,4,16,7,1,32,14,ydiE,ECK1703,JW1695,4_3,"",""
12,8,E,4,16,9,1,32,18,ydiV,ECK1705,JW1697,4_3,"",""
12,8,F,4,16,11,1,32,22,ydiY,ECK1720,JW1711,4_3,"",""
12,8,G,4,16,13,1,32,26,yniB,ECK1724,JW1715,4_3,"",""
12,8,H,4,16,15,1,32,30,chbG,ECK1731,JW1722,4_3,"",""
12,9,A,4,18,1,1,36,2,empty,empty,JW1743,1_1,"",""
12,9,B,4,18,3,1,36,6,ynjH,ECK1758,JW1749,2_3,"",""
12,9,C,4,18,5,1,36,10,empty,empty,JW1751,1_1,"",""
12,9,D,4,18,7,1,36,14,yeaC,ECK1775,JW1766,2_4,"",""
12,9,E,4,18,9,1,36,18,yeaK,ECK1785,JW1776,2_3,"",""
12,9,F,4,18,11,1,36,22,yoaF,ECK1791,JW1782,2_3,"",""
12,9,G,4,18,13,1,36,26,yoaG,ECK1794,JW1785,2_3,"",""
12,9,H,4,18,15,1,36,30,yeaR,ECK1795,JW1786,2_3,"",""
12,10,A,4,20,1,1,40,2,yoaH,ECK1809,JW1800,4_3,"",""
12,10,B,4,20,3,1,40,6,yobD,ECK1818,JW1809,4_3,"",""
12,10,C,4,20,5,1,40,10,yebO,ECK1823,JW1814,4_3,"",""
12,10,D,4,20,7,1,40,14,empty,empty,JW1825,1_1,"",""
12,10,E,4,20,9,1,40,18,empty,empty,JW1826,1_1,"",""
12,10,F,4,20,11,1,40,22,yebY,ECK1840,JW1828,4_3,"",""
12,10,G,4,20,13,1,40,26,yebZ,ECK1841,JW1829,5_0,"",""
12,10,H,4,20,15,1,40,30,yobB,ECK1844,JW1832,4_3,"",""
12,11,A,4,22,1,1,44,2,yebE,ECK1847,JW1835,4_3,"",""
12,11,B,4,22,3,1,44,6,yebG,ECK1849,JW1837,4_3,"",""
12,11,C,4,22,5,1,44,10,empty,empty,JW1851,1_1,"",""
12,11,D,4,22,7,1,44,14,yecE,ECK1869,JW1857,4_3,"",""
12,11,E,4,22,9,1,44,18,empty,empty,JW1858,1_1,"",""
12,11,F,4,22,11,1,44,22,empty,empty,JW1864,1_1,"",""
12,11,G,4,22,13,1,44,26,yecJ,ECK1901,JW1891,4_3,"",""
12,11,H,4,22,15,1,44,30,yecR,ECK1903,JW1892,4_3,"",""
12,12,A,4,24,1,1,48,2,yecH,ECK1905,JW1894,4_3,"",""
12,12,B,4,24,3,1,48,6,yecF,ECK1914,JW1900,4_3,"",""
12,12,C,4,24,5,1,48,10,yedD,ECK1927,JW1913,4_3,"",""
12,12,D,4,24,7,1,48,14,yedE,ECK1928,JW1914,4_3,"",""
12,12,E,4,24,9,1,48,18,empty,empty,JW1937,1_1,"",""
12,12,F,4,24,11,1,48,22,yodC,ECK1955,JW1940,4_3,"",""
12,12,G,4,24,13,1,48,26,yedR,ECK1961,JW1946,4_3,"",""
12,12,H,4,24,15,1,48,30,yeeW,ECK1999,JW1988,2_3,"",""
13,1,A,3,1,2,1,1,4,yeeA,ECK2002,JW1990,4_3,"",""
13,1,B,3,1,4,1,1,8,yeeE,ECK2007,JW1995,4_3,"",""
13,1,C,3,1,6,1,1,12,yegL,ECK2067,JW2058,4_3,"",""
13,1,D,3,1,8,1,1,16,empty,empty,JW2065,1_1,"",""
13,1,E,3,1,10,1,1,20,empty,empty,JW2068,1_1,"",""
13,1,F,3,1,12,1,1,24,empty,empty,JW2089,1_1,"",""
13,1,G,3,1,14,1,1,28,empty,empty,JW2094,1_1,"",""
13,1,H,3,1,16,1,1,32,yehA,ECK2101,JW2095,4_3,"",""
13,2,A,3,3,2,1,5,4,yehE,ECK2105,JW2099,4_3,"",""
13,2,B,3,3,4,1,5,8,yehI,ECK2109,JW2105,4_3,"",""
13,2,C,3,3,6,1,5,12,yehK,ECK2110,JW2106,4_3,"",""
13,2,D,3,3,8,1,5,16,empty,empty,JW2107,1_1,"",""
13,2,E,3,3,10,1,5,20,yehM,ECK2112,JW2108,4_3,"",""
13,2,F,3,3,12,1,5,24,empty,empty,JW2109,1_1,"",""
13,2,G,3,3,14,1,5,28,yehQ,ECK2114,JW2110,4_3,"",""
13,2,H,3,3,16,1,5,32,empty,empty,JW2111,1_1,"",""
13,3,A,3,5,2,1,9,4,yehS,ECK2116,JW2112,4_3,"",""
13,3,B,3,5,4,1,9,8,empty,empty,JW2123,1_1,"",""
13,3,C,3,5,6,1,9,12,empty,empty,JW2127,1_1,"",""
13,3,D,3,5,8,1,9,16,empty,empty,JW0935,1_1,"",""
13,3,E,3,5,10,1,9,20,yccV,ECK0957,JW5970,4_3,"",""
13,3,F,3,5,12,1,9,24,ymcB,ECK0976,JW0968,4_3,"",""
13,3,G,3,5,14,1,9,28,gnsA,ECK0982,JW0976,4_3,"",""
13,3,H,3,5,16,1,9,32,cbpM,ECK0990,JW0984,4_3,"",""
13,4,A,3,7,2,1,13,4,yccE,ECK0992,JW0986,4_3,"",""
13,4,B,3,7,4,1,13,8,yccJ,ECK0994,JW0988,4_3,"",""
13,4,C,3,7,6,1,13,12,empty,empty,JW0990,1_1,"",""
13,4,D,3,7,8,1,13,16, ,no_eck,JW1000,1_1,"",""
13,4,E,3,7,10,1,13,20,ycdP,ECK1011,JW1006,4_3,"",""
13,4,F,3,7,12,1,13,24,empty,empty,JW1008,1_1,"",""
13,4,G,3,7,14,1,13,28,empty,empty,JW1019,1_1,"",""
13,4,H,3,7,16,1,13,32,mdoC,ECK1033,JW1034,4_3,"",""
13,5,A,3,9,2,1,17,4,empty,empty,JW1036,1_1,"",""
13,5,B,3,9,4,1,17,8,empty,empty,JW1047,1_1,"",""
13,5,C,3,9,6,1,17,12,yceB,ECK1048,JW1050,4_3,"",""
13,5,D,3,9,8,1,17,16,yceH,ECK1052,JW1054,4_3,"",""
13,5,E,3,9,10,1,17,20,ycfL,ECK1090,JW1090,4_3,"",""
13,5,F,3,9,12,1,17,24,empty,empty,JW1091,1_1,"",""
13,5,G,3,9,14,1,17,28,empty,empty,JW1094,1_1,"",""
13,5,H,3,9,16,1,17,32,ycfR,ECK1098,JW1098,4_3,"",""
13,6,A,3,11,2,1,21,4,ycfT,ECK1101,JW1101,4_3,"",""
13,6,B,3,11,4,1,21,8,empty,empty,JW1108,1_1,"",""
13,6,C,3,11,6,1,21,12,ymfL,ECK1133,JW1133,4_3,"",""
13,6,D,3,11,8,1,21,16,ymfM,ECK1134,JW1134,4_3,"",""
13,6,E,3,11,10,1,21,20,ymfR,ECK1136,JW1136,4_3,"",""
13,6,F,3,11,12,1,21,24,ymfO,ECK1137,JW1137,4_3,"",""
13,6,G,3,11,14,1,21,28,ymfQ,ECK1139,JW1139,4_3,"",""
13,6,H,3,11,16,1,21,32,ymgC,ECK1154,JW1154,4_3,"",""
13,7,A,3,13,2,1,25,4,empty,empty,JW1159,1_1,"",""
13,7,B,3,13,4,1,25,8,ycgK,ECK1166,JW1167,4_3,"",""
13,7,C,3,13,6,1,25,12,ycgR,ECK1182,JW1183,4_3,"",""
13,7,D,3,13,8,1,25,16,ychH,ECK1193,JW1196,4_3,"",""
13,7,E,3,13,10,1,25,20,ychQ,ECK1201,JW1204,4_3,"",""
13,7,F,3,13,12,1,25,24,empty,empty,JW1227.5,1_1,"",""
13,7,G,3,13,14,1,25,28,yciC,ECK1249,JW1247,4_3,"",""
13,7,H,3,13,16,1,25,32,yciE,ECK1251,JW1249,4_3,"",""
13,8,A,3,15,2,1,29,4,yciF,ECK1252,JW1250,4_3,"",""
13,8,B,3,15,4,1,29,8,empty,empty,empty,4_3,wrong clone,"wrong clone, was: ___ECK1253___JW1251___yciG"
13,8,C,3,15,6,1,29,12,empty,empty,JW1260,1_1,"",""
13,8,D,3,15,8,1,29,16,yciN,ECK1267,JW1265,4_3,"",""
13,8,E,3,15,10,1,29,20,empty,empty,JW1277,1_1,"",""
13,8,F,3,15,12,1,29,24,ymjA,ECK1290,JW1288,4_3,"",""
13,8,G,3,15,14,1,29,28,mpaA,ECK1322,JW1319,4_3,"",""
13,8,H,3,15,16,1,29,32,ymjC,ECK1323,JW5960,4_3,"",""
13,9,A,3,17,2,1,33,4,ycjY,ECK1324,JW5804,4_3,"",""
13,9,B,3,17,4,1,33,8,ynaJ,ECK1328,JW1326,4_3,"",""
13,9,C,3,17,6,1,33,12,empty,empty,JW1330,1_1,"",""
13,9,D,3,17,8,1,33,16,ydaL,ECK1337,JW1334,4_3,"",""
13,9,E,3,17,10,1,33,20,ydaC,ECK1344,JW1341,4_3,"",""
13,9,F,3,17,12,1,33,24,ydaE,ECK1349,JW1346,4_3,"",""
13,9,G,3,17,14,1,33,28,ydaF,ECK1352,JW1349,4_3,"",""
13,9,H,3,17,16,1,33,32,empty,empty,empty,4_3,wrong clone,"wrong clone, was: ___ECK1356___JW1353___ydaT"
13,10,A,3,19,2,1,37,4,ydaU,ECK1357,JW1354,4_3,"",""
13,10,B,3,19,4,1,37,8,empty,empty,JW1356,1_1,"",""
13,10,C,3,19,6,1,37,12,ynaK,ECK1363,JW1359,4_3,"",""
13,10,D,3,19,8,1,37,16,ydaY,ECK1364,JW1360,4_3,"",""
13,10,E,3,19,10,1,37,20,tfaR,ECK1368,JW1367,4_1,"",""
13,10,F,3,19,12,1,37,24,empty,empty,JW1373,1_1,"",""
13,10,G,3,19,14,1,37,28,ydbH,ECK1378,JW1376,4_3,"",""
13,10,H,3,19,16,1,37,32,ynbE,ECK1379,JW1377,4_3,"",""
13,11,A,3,21,2,1,41,4,ynbD,ECK1404,JW1408,4_3,"",""
13,11,B,3,21,4,1,41,8,ydcF,ECK1407,JW1411,4_3,"",""
13,11,C,3,21,6,1,41,12,ydcA,ECK1411,JW1416,4_3,"",""
13,11,D,3,21,8,1,41,16,empty,empty,JW1416.5,1_1,"",""
13,11,E,3,21,10,1,41,20,empty,empty,JW1421,1_1,"",""
13,11,F,3,21,12,1,41,24,empty,empty,JW1422,1_1,"",""
13,11,G,3,21,14,1,41,28,ydcK,ECK1421,JW1424,4_3,"",""
13,11,H,3,21,16,1,41,32,ydcL,ECK1424,JW1427,5_0,"",""
13,12,A,3,23,2,1,45,4,empty,empty,JW1429,1_1,"",""
13,12,B,3,23,4,1,45,8,yncJ,ECK1430,JW1432,4_3,"",""
13,12,C,3,23,6,1,45,12,ydcQ,ECK1432,JW1433,4_3,"",""
13,12,D,3,23,8,1,45,16,ydcY,ECK1440,JW1441,4_3,"",""
13,12,E,3,23,10,1,45,20,ydcZ,ECK1441,JW1442,5_0,"",""
13,12,F,3,23,12,1,45,24,yncE,ECK1446,JW1447,4_3,"",""
13,12,G,3,23,14,1,45,28,ydcD,ECK1451,JW1452,4_3,"",""
13,12,H,3,23,16,1,45,32,yncI,ECK1452,JW1453,4_3,"",""
14,1,A,4,1,2,1,2,4,yeeA,ECK2002,JW1990,4_3,"",""
14,1,B,4,1,4,1,2,8,yeeE,ECK2007,JW1995,4_3,"",""
14,1,C,4,1,6,1,2,12,yegL,ECK2067,JW2058,4_3,"",""
14,1,D,4,1,8,1,2,16,empty,empty,JW2065,1_1,"",""
14,1,E,4,1,10,1,2,20,empty,empty,JW2068,1_1,"",""
14,1,F,4,1,12,1,2,24,empty,empty,JW2089,1_1,"",""
14,1,G,4,1,14,1,2,28,empty,empty,JW2094,1_1,"",""
14,1,H,4,1,16,1,2,32,yehA,ECK2101,JW2095,4_3,"",""
14,2,A,4,3,2,1,6,4,yehE,ECK2105,JW2099,4_3,"",""
14,2,B,4,3,4,1,6,8,yehI,ECK2109,JW2105,4_3,"",""
14,2,C,4,3,6,1,6,12,yehK,ECK2110,JW2106,4_3,"",""
14,2,D,4,3,8,1,6,16,empty,empty,JW2107,1_1,"",""
14,2,E,4,3,10,1,6,20,yehM,ECK2112,JW2108,4_3,"",""
14,2,F,4,3,12,1,6,24,empty,empty,JW2109,1_1,"",""
14,2,G,4,3,14,1,6,28,yehQ,ECK2114,JW2110,4_3,"",""
14,2,H,4,3,16,1,6,32,empty,empty,JW2111,1_1,"",""
14,3,A,4,5,2,1,10,4,yehS,ECK2116,JW2112,4_3,"",""
14,3,B,4,5,4,1,10,8,empty,empty,JW2123,1_1,"",""
14,3,C,4,5,6,1,10,12,empty,empty,JW2127,1_1,"",""
14,3,D,4,5,8,1,10,16,empty,empty,JW0935,1_1,"",""
14,3,E,4,5,10,1,10,20,yccV,ECK0957,JW5970,4_3,"",""
14,3,F,4,5,12,1,10,24,ymcB,ECK0976,JW0968,4_3,"",""
14,3,G,4,5,14,1,10,28,gnsA,ECK0982,JW0976,4_3,"",""
14,3,H,4,5,16,1,10,32,cbpM,ECK0990,JW0984,4_3,"",""
14,4,A,4,7,2,1,14,4,yccE,ECK0992,JW0986,4_3,"",""
14,4,B,4,7,4,1,14,8,yccJ,ECK0994,JW0988,4_3,"",""
14,4,C,4,7,6,1,14,12,empty,empty,JW0990,1_1,"",""
14,4,D,4,7,8,1,14,16, ,no_eck,JW1000,1_1,"",""
14,4,E,4,7,10,1,14,20,ycdP,ECK1011,JW1006,4_3,"",""
14,4,F,4,7,12,1,14,24,empty,empty,JW1008,1_1,"",""
14,4,G,4,7,14,1,14,28,empty,empty,JW1019,1_1,"",""
14,4,H,4,7,16,1,14,32,mdoC,ECK1033,JW1034,4_3,"",""
14,5,A,4,9,2,1,18,4,empty,empty,JW1036,1_1,"",""
14,5,B,4,9,4,1,18,8,empty,empty,JW1047,1_1,"",""
14,5,C,4,9,6,1,18,12,yceB,ECK1048,JW1050,4_3,"",""
14,5,D,4,9,8,1,18,16,yceH,ECK1052,JW1054,4_3,"",""
14,5,E,4,9,10,1,18,20,ycfL,ECK1090,JW1090,4_3,"",""
14,5,F,4,9,12,1,18,24,empty,empty,JW1091,1_1,"",""
14,5,G,4,9,14,1,18,28,empty,empty,JW1094,1_1,"",""
14,5,H,4,9,16,1,18,32,ycfR,ECK1098,JW1098,4_3,"",""
14,6,A,4,11,2,1,22,4,ycfT,ECK1101,JW1101,4_3,"",""
14,6,B,4,11,4,1,22,8,empty,empty,JW1108,1_1,"",""
14,6,C,4,11,6,1,22,12,ymfL,ECK1133,JW1133,4_3,"",""
14,6,D,4,11,8,1,22,16,ymfM,ECK1134,JW1134,4_3,"",""
14,6,E,4,11,10,1,22,20,ymfR,ECK1136,JW1136,5_0,"",""
14,6,F,4,11,12,1,22,24,ymfO,ECK1137,JW1137,4_3,"",""
14,6,G,4,11,14,1,22,28,ymfQ,ECK1139,JW1139,4_3,"",""
14,6,H,4,11,16,1,22,32,ymgC,ECK1154,JW1154,4_3,"",""
14,7,A,4,13,2,1,26,4,empty,empty,JW1159,1_1,"",""
14,7,B,4,13,4,1,26,8,ycgK,ECK1166,JW1167,4_3,"",""
14,7,C,4,13,6,1,26,12,ycgR,ECK1182,JW1183,4_3,"",""
14,7,D,4,13,8,1,26,16,ychH,ECK1193,JW1196,4_3,"",""
14,7,E,4,13,10,1,26,20,ychQ,ECK1201,JW1204,4_3,"",""
14,7,F,4,13,12,1,26,24,empty,empty,JW1227.5,1_1,"",""
14,7,G,4,13,14,1,26,28,yciC,ECK1249,JW1247,4_3,"",""
14,7,H,4,13,16,1,26,32,yciE,ECK1251,JW1249,4_3,"",""
14,8,A,4,15,2,1,30,4,yciF,ECK1252,JW1250,4_3,"",""
14,8,B,4,15,4,1,30,8,yciG,ECK1253,JW1251,4_3,"",""
14,8,C,4,15,6,1,30,12,empty,empty,JW1260,1_1,"",""
14,8,D,4,15,8,1,30,16,yciN,ECK1267,JW1265,5_0,"",""
14,8,E,4,15,10,1,30,20,empty,empty,JW1277,1_1,"",""
14,8,F,4,15,12,1,30,24,ymjA,ECK1290,JW1288,4_3,"",""
14,8,G,4,15,14,1,30,28,mpaA,ECK1322,JW1319,4_3,"",""
14,8,H,4,15,16,1,30,32,ymjC,ECK1323,JW5960,4_3,"",""
14,9,A,4,17,2,1,34,4,ycjY,ECK1324,JW5804,4_3,"",""
14,9,B,4,17,4,1,34,8,ynaJ,ECK1328,JW1326,4_3,"",""
14,9,C,4,17,6,1,34,12,empty,empty,JW1330,1_1,"",""
14,9,D,4,17,8,1,34,16,ydaL,ECK1337,JW1334,4_3,"",""
14,9,E,4,17,10,1,34,20,ydaC,ECK1344,JW1341,4_3,"",""
14,9,F,4,17,12,1,34,24,ydaE,ECK1349,JW1346,4_3,"",""
14,9,G,4,17,14,1,34,28,ydaF,ECK1352,JW1349,4_3,"",""
14,9,H,4,17,16,1,34,32,ydaT,ECK1356,JW1353,4_3,"",""
14,10,A,4,19,2,1,38,4,ydaU,ECK1357,JW1354,4_3,"",""
14,10,B,4,19,4,1,38,8,empty,empty,JW1356,1_1,"",""
14,10,C,4,19,6,1,38,12,ynaK,ECK1363,JW1359,4_3,"",""
14,10,D,4,19,8,1,38,16,ydaY,ECK1364,JW1360,4_3,"",""
14,10,E,4,19,10,1,38,20,tfaR,ECK1368,JW1367,4_1,"",""
14,10,F,4,19,12,1,38,24,empty,empty,JW1373,1_1,"",""
14,10,G,4,19,14,1,38,28,ydbH,ECK1378,JW1376,5_0,"",""
14,10,H,4,19,16,1,38,32,ynbE,ECK1379,JW1377,5_0,"",""
14,11,A,4,21,2,1,42,4,ynbD,ECK1404,JW1408,4_3,"",""
14,11,B,4,21,4,1,42,8,ydcF,ECK1407,JW1411,4_3,"",""
14,11,C,4,21,6,1,42,12,ydcA,ECK1411,JW1416,4_3,"",""
14,11,D,4,21,8,1,42,16,empty,empty,JW1416.5,1_1,"",""
14,11,E,4,21,10,1,42,20,empty,empty,JW1421,1_1,"",""
14,11,F,4,21,12,1,42,24,empty,empty,JW1422,1_1,"",""
14,11,G,4,21,14,1,42,28,ydcK,ECK1421,JW1424,4_3,"",""
14,11,H,4,21,16,1,42,32,ydcL,ECK1424,JW1427,4_3,"",""
14,12,A,4,23,2,1,46,4,empty,empty,JW1429,1_1,"",""
14,12,B,4,23,4,1,46,8,yncJ,ECK1430,JW1432,4_3,"",""
14,12,C,4,23,6,1,46,12,ydcQ,ECK1432,JW1433,5_0,"",""
14,12,D,4,23,8,1,46,16,ydcY,ECK1440,JW1441,4_3,"",""
14,12,E,4,23,10,1,46,20,ydcZ,ECK1441,JW1442,4_3,"",""
14,12,F,4,23,12,1,46,24,yncE,ECK1446,JW1447,5_0,"",""
14,12,G,4,23,14,1,46,28,ydcD,ECK1451,JW1452,4_3,"",""
14,12,H,4,23,16,1,46,32,yncI,ECK1452,JW1453,4_3,"",""
15,1,A,3,2,2,1,3,4,empty,empty,empty,4_3,wrong clone,"wrong clone, was: ___ECK1455___JW1456___ydcE"
15,1,B,3,2,4,1,3,8,yddL,ECK1466,JW1468,4_3,"",""
15,1,C,3,2,6,1,3,12,yddG,ECK1467,JW1469,4_3,"",""
15,1,D,3,2,8,1,3,16,empty,empty,JW1476,1_1,"",""
15,1,E,3,2,10,1,3,20,yneG,ECK1516,JW1516,4_3,"",""
15,1,F,3,2,12,1,3,24,yneK,ECK1520,JW1520,4_3,"",""
15,1,G,3,2,14,1,3,28,ydfZ,ECK1534,JW1534,4_3,"",""
15,1,H,3,2,16,1,3,32,tfaQ,ECK1539,JW1539,2_4,"",""
15,2,A,3,4,2,1,7,4,empty,empty,JW1543,1_1,"",""
15,2,B,3,4,4,1,7,8,ydfP,ECK1547,JW1545,4_3,"",""
15,2,C,3,4,6,1,7,12,ykfB,ECK0252,JW0239,4_3,"",""
15,2,D,3,4,8,1,7,16,yafZ,ECK0254,JW0242,4_1,"",""
15,2,E,3,4,10,1,7,20,yagB,ECK0267,JW0259,4_3,"",""
15,2,F,3,4,12,1,7,24,yagJ,ECK0275,JW0270,4_3,"",""
15,2,G,3,4,14,1,7,28,yagK,ECK0276,JW0271,4_3,"",""
15,2,H,3,4,16,1,7,32,yagU,ECK0286,JW0281,4_3,"",""
15,3,A,3,6,2,1,11,4,ykgJ,ECK0287,JW0282,4_3,"",""
15,3,B,3,6,4,1,11,8,empty,empty,JW0283,1_1,"",""
15,3,C,3,6,6,1,11,12,yagW,ECK0289,JW0284,4_3,"",""
15,3,D,3,6,8,1,11,16,yagY,ECK0291,JW0286,4_3,"",""
15,3,E,3,6,10,1,11,20,yagZ,ECK0292,JW0287,4_3,"",""
15,3,F,3,6,12,1,11,24,yahE,ECK0317,JW0311,4_3,"",""
15,3,G,3,6,14,1,11,28,yahG,ECK0319,JW0313,4_3,"",""
15,3,H,3,6,16,1,11,32,yahO,ECK0327,JW0321,4_3,"",""
15,4,A,3,8,2,1,15,4,yaiO,ECK0355,JW0349,4_3,"",""
15,4,B,3,8,4,1,15,8,yaiP,ECK0360,JW0355,4_3,"",""
15,4,C,3,8,6,1,15,12,yaiS,ECK0361,JW0356,4_3,"",""
15,4,D,3,8,8,1,15,16,yaiV,ECK0370,JW0366,4_3,"",""
15,4,E,3,8,10,1,15,20,yaiW,ECK0373,JW0369,4_3,"",""
15,4,F,3,8,12,1,15,24,yaiY,ECK0374,JW0370,4_3,"",""
15,4,G,3,8,14,1,15,28,empty,empty,JW0371,1_1,"",""
15,4,H,3,8,16,1,15,32,yaiA,ECK0384,JW0380,4_3,"",""
15,5,A,3,10,2,1,19,4,yaiE,ECK0386,JW0382,4_3,"",""
15,5,B,3,10,4,1,19,8,yajB,ECK0398,JW0394,4_3,"",""
15,5,C,3,10,6,1,19,12,yajD,ECK0404,JW0400,4_3,"",""
15,5,D,3,10,8,1,19,16,empty,empty,JW0447,1_1,"",""
15,5,E,3,10,10,1,19,20,ybaM,ECK0460,JW0455,4_3,"",""
15,5,F,3,10,12,1,19,24,ybaN,ECK0462,JW0457,4_3,"",""
15,5,G,3,10,14,1,19,28,ybaP,ECK0476,JW0471,4_3,"",""
15,5,H,3,10,16,1,19,32,ybbD,ECK0494,JW0489,4_3,"",""
15,6,A,3,12,2,1,23,4,empty,empty,JW0490,1_1,"",""
15,6,B,3,12,4,1,23,8,ylbA,ECK0508,JW0503,4_3,"",""
15,6,C,3,12,6,1,23,12,ylbE,ECK0512,JW0508,1_1,"",""
15,6,D,3,12,8,1,23,16,ylbF,ECK0513,JW0509,2_3,"",""
15,6,E,3,12,10,1,23,20,ybcI,ECK0520,JW0516,4_3,"",""
15,6,F,3,12,12,1,23,24,ybcN,ECK0538,JW0535,4_3,"",""
15,6,G,3,12,14,1,23,28,ybcO,ECK0540,JW0537,4_3,"",""
15,6,H,3,12,16,1,23,32,ybcQ,ECK0543,JW0539,4_3,"",""
15,7,A,3,14,2,1,27,4,empty,empty,JW0550,1_1,"",""
15,7,B,3,14,4,1,27,8,ybcH,ECK0559,JW0556,4_3,"",""
15,7,C,3,14,6,1,27,12,cusF,ECK0565,JW0562,4_3,"",""
15,7,D,3,14,8,1,27,16,empty,empty,JW0568,1_1,"",""
15,7,E,3,14,10,1,27,20,ybdJ,ECK0572,JW0569,4_3,"",""
15,7,F,3,14,12,1,27,24,ybdD,ECK0592,JW0591,4_3,"",""
15,7,G,3,14,14,1,27,28,ybdM,ECK0595,JW0594,4_3,"",""
15,7,H,3,14,16,1,27,32,ybdN,ECK0596,JW0595,4_3,"",""
15,8,A,3,16,2,1,31,4,ybeL,ECK0636,JW0638,4_3,"",""
15,8,B,3,16,4,1,31,8,ybeR,ECK0638,JW0640,4_3,"",""
15,8,C,3,16,6,1,31,12,djlB,ECK0639,JW0641,3_0,"",""
15,8,D,3,16,8,1,31,16,ybeU,ECK0641,JW0643,4_3,"",""
15,8,E,3,16,10,1,31,20,ybfM,ECK0669,JW0667,4_3,"",""
15,8,F,3,16,12,1,31,24, ,no_eck,JW0670,1_1,"",""
15,8,G,3,16,14,1,31,28,empty,empty,JW0672,1_1,"",""
15,8,H,3,16,16,1,31,32, ,no_eck,JW0681,1_1,"",""
15,9,A,3,18,2,1,35,4,ybfB,ECK0690,JW0691,4_3,"",""
15,9,B,3,18,4,1,35,8,ybfC,ECK0692,JW0693,4_3,"",""
15,9,C,3,18,6,1,35,12,ybfQ,ECK0693,JW0694,4_1,"",""
15,9,D,3,18,8,1,35,16,empty,empty,JW0706,1_1,"",""
15,9,E,3,18,10,1,35,20,ybgE,ECK0724,JW0725,4_3,"",""
15,9,F,3,18,12,1,35,24,ybgS,ECK0742,JW0736,4_3,"",""
15,9,G,3,18,14,1,35,28,empty,empty,JW0745,1_1,"",""
15,9,H,3,18,16,1,35,32,ybhP,ECK0779,JW0773,4_3,"",""
15,10,A,3,20,2,1,39,4,ybiA,ECK0787,JW0783,4_3,"",""
15,10,B,3,20,4,1,39,8,ybiJ,ECK0791,JW0787,4_3,"",""
15,10,C,3,20,6,1,39,12,ybiI,ECK0792,JW0788,4_3,"",""
15,10,D,3,20,8,1,39,16,empty,empty,JW0792,1_1,"",""
15,10,E,3,20,10,1,39,20,ybiU,ECK0811,JW0805,4_3,"",""
15,10,F,3,20,12,1,39,24,ybjH,ECK0833,JW0827,4_3,"",""
15,10,G,3,20,14,1,39,28,ybjC,ECK0841,JW0834,4_3,"",""
15,10,H,3,20,16,1,39,32,ybjN,ECK0844,JW0837,4_3,"",""
15,11,A,3,22,2,1,43,4,ybjO,ECK0849,JW0842,4_3,"",""
15,11,B,3,22,4,1,43,8,ybjD,ECK0867,JW0860,4_3,"",""
15,11,C,3,22,6,1,43,12,ycbJ,ECK0910,JW0902,4_3,"",""
15,11,D,3,22,8,1,43,16,ycbT,ECK0932,JW0924,4_3,"",""
15,11,E,3,22,10,1,43,20,ycbU,ECK0933,JW0925,4_3,"",""
15,11,F,3,22,12,1,43,24,empty,empty,JW0926,1_1,"",""
15,11,G,3,22,14,1,43,28,empty,empty,JW0929,1_1,"",""
15,11,H,3,22,16,1,43,32,ycdB,ECK1009,JW1004,4_3,"",""
15,12,A,3,24,2,1,47,4,ycdY,ECK1021,JW1018,4_3,"",""
15,12,B,3,24,4,1,47,8,empty,empty,JW1038,1_1,"",""
15,12,C,3,24,6,1,47,12,yceI,ECK1041,JW1043,4_3,"",""
15,12,D,3,24,8,1,47,16,yceJ,ECK1042,JW1044,4_3,"",""
15,12,E,3,24,10,1,47,20,yceD,ECK1074,JW1074,4_3,"",""
15,12,F,3,24,12,1,47,24,ycfD,ECK1114,JW1114,4_3,"",""
15,12,G,3,24,14,1,47,28,empty,empty,JW1138,1_1,"",""
15,12,H,3,24,16,1,47,32,ycfK,ECK1140,JW1140,4_3,"",""
16,1,A,4,2,2,1,4,4,ydcE,ECK1455,JW1456,4_3,"",""
16,1,B,4,2,4,1,4,8,yddL,ECK1466,JW1468,4_3,"",""
16,1,C,4,2,6,1,4,12,yddG,ECK1467,JW1469,4_3,"",""
16,1,D,4,2,8,1,4,16,empty,empty,JW1476,1_1,"",""
16,1,E,4,2,10,1,4,20,yneG,ECK1516,JW1516,4_3,"",""
16,1,F,4,2,12,1,4,24,yneK,ECK1520,JW1520,4_3,"",""
16,1,G,4,2,14,1,4,28,ydfZ,ECK1534,JW1534,2_3,"",""
16,1,H,4,2,16,1,4,32,tfaQ,ECK1539,JW1539,2_4,"",""
16,2,A,4,4,2,1,8,4,empty,empty,JW1543,1_1,"",""
