gene,log2fc,padj
yjcO,-0.049485088578896,0.102096832560497
pepD,-0.0534385392945062,0.102096832560497
tesA,-0.0868687892501161,0.102218608403661
ygeO,-0.0447068289183201,0.102236848370676
ypjB,-0.107002691437193,0.102327078447317
citD,-0.0663536055458613,0.104658790534438
not_JW4296,0.0409538563807195,0.104658790534438
trpC,-0.0731898405822055,0.105870708671693
lpxC-kan,0.0860528810057762,0.106937931504146
setA,0.0778397653026596,0.108265208465885
yfeS,-0.0480301394770742,0.108265208465885
not_JW2278,0.122987436615771,0.108265208465885
imp-DAS+4-kan,-0.0977969841998403,0.108265208465885
adk,0.0666138254556254,0.108265208465885
rhaR,-0.106348047701046,0.108265208465885
not_JW2612,0.138890847970465,0.109319653997049
yjfZ,0.0790509070128301,0.10984254824679
cutA,-0.0607720421891254,0.109971925830909
yegR,-0.0654859463332576,0.109971925830909
yobI,-0.082540139412886,0.109971925830909
dinQ,0.0746978475862874,0.110264413622158
ycgK,-0.0703695785450631,0.110264413622158
kdtA,0.168685935288673,0.110416872378304
yegW,-0.0747386425444975,0.110455697445882
yjcR,0.0877906659208779,0.110455697445882
caiB,0.0677942750441707,0.111448363815106
frmR,-0.0842036118362196,0.112539574819696
aceK,0.116152863877294,0.113219039995433
mscS,0.0508044810029337,0.113219039995433
xylH,0.0686325037800958,0.113507901686905
yghS,0.0458442721479619,0.114315799178004
yheL,0.0961211062016141,0.114315799178004
ilvN,-0.0580554594524365,0.114315799178004
essD,-0.0615585009692492,0.114315799178004
flhD,-0.0670880637905224,0.114315799178004
ygjI,-0.0469074433274085,0.114315799178004
dgsA,-0.0787961284933243,0.116151571968362
mukB,0.101810058595887,0.117507631289176
ycgR,0.0691056849319426,0.119663741908812
argG,0.110138532028566,0.119663741908812
ygiS,-0.0576247232168147,0.119663741908812
argF,0.0435207046531107,0.119757566681858
argO,0.100939187455079,0.119757566681858
not_JW3608-C,0.156623423334237,0.119757566681858
nlpB,0.0370416751915278,0.119757566681858
not_JW2392,-0.0551401733265882,0.119757566681858
can,-0.0767424175634686,0.1198867568584
thrS,0.165248831967713,0.1198867568584
wcaC,0.0527272807901078,0.120297312134815
not_JW1038,-0.13430899700001,0.120450679470464
ybcD,-0.0387489926070946,0.120542223288467
cdd,0.0726365132265955,0.120684619898018
ryhA,-0.058679247092843,0.121338562358542
not_JW5289,-0.11065374405275,0.121338562358542
nhoA,0.0711317946231037,0.121953393076378
mutT,0.0624501006319346,0.122396062735637
infA,-0.0457055898484328,0.122447799782937
gcvP,-0.0601454339880083,0.123114433919897
flgC,0.056349658157573,0.123464872980106
ynjH,-0.0793888340433458,0.123779869859381
fliF,-0.119840096354538,0.124180097165554
ygjF,-0.0681741484071046,0.124909200602849
not_JW0515,0.137213234745667,0.125525677452147
ssuB,-0.0697307881535693,0.128269657419261
dcp,0.0645157672514534,0.129776376299585
rarD,-0.147516598192709,0.129776376299585
yhjH,0.0430369177487024,0.129776376299585
yaiY,0.0592328869879086,0.129776376299585
treC,0.122629587787744,0.129776376299585
yjbH,0.0757220180543573,0.129776376299585
not_JW1362,0.0771101970655979,0.130657622105504
yfeN,0.110981731705864,0.131246986905242
nanA,-0.0568189575958782,0.13151883595628
murE (D3A)-kan,-0.0946581721397314,0.133785077887875
yehM,0.053534078434731,0.133942881963313
yeiR,0.0812997783149535,0.133942881963313
not_JW3678,-0.085672777561388,0.134159464142596
amiA,0.0451085473344536,0.134159464142596
glmU,-0.0830736472885854,0.134159464142596
yejB,-0.0693118122627235,0.134159464142596
agaI,-0.0732303186255363,0.134159464142596
yrdA,0.0699130515293311,0.134159464142596
ddpD,0.0531209601770958,0.134159464142596
wbbI,-0.113200377815222,0.134159464142596
